ticket_id,order_id,pax_id,merchant_id,merchant_name,brand_name,merchant_segment,ticket_type,phoenix_disposition,rna_amount_sgd,ItemName,ItemQuantity,ItemPriceInMinorUnits,TotalRefundPriceInMin,entity_id,entity_type,max_predict_gmv,min_predict_gmv,avg_predict_gmv,latest_predict_gmv,avg_gmv_percentile,max_predict_revenue,min_predict_revenue,avg_predict_revenue,latest_predict_revenue,avg_revenue_percentile,max_predict_profit,min_predict_profit,avg_predict_profit,latest_predict_profit,avg_profit_percentile,extracted_text,description,date_local
567216805,645943-C6MVGKTGTY6WEJ,645943,SGDD04969,McDonald's - Pasir Ris Sports Complex,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,9.8,Quarter Pounder® with Cheese Upsized Meal,0,1115,0,645943,PAX_ID,128.29,126.43,127.4933333,126.43,0.9684,26.42,25.2,25.68333333,25.2,0.9734,9.07,8.27,8.793333333,9.04,0.9617,No shaker fries,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: Quarter Pounder® with Cheese Upsized Meal1X  Roasted Sesame & Seaweed McShaker FriesMcChicken® with Cheese Upsized Meal1X  Roasted Sesame & Seaweed McShaker Fries  Please describe the issue with the item: No shaker fries",1/6/24
569497935,57313027-C6M2DCLZPBAXA2,57313027,SGDD05182,Long John Silver's - Wisteria Mall,Long John Silver's,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,16.3,1pc Spicy Dory,1,420,420,57313027,PAX_ID,157.64,157.23,157.3966667,157.32,0.986,20.53,19.18,19.83333333,19.18,0.9537,-7.96,-8.37,-8.106666667,-8.37,0.0016," Missing and incorrect order. 1) Missing spicy dory fish order and 2) give the wrong dory fish (spicy instead of original) in the dory fish mealChat summary: CHATBOT: Hello, Foo 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing orderCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Could I have the item sent to me?CHATBOT: Unfortunately, we're unable to resend the item to you at this point in time. We're working on your feedback and will partner with the relevant departments to make this possible in the future. We are very sorry for this unpleasant experience.CHATBOT: We strongly encourage that you report the issue to us so we can try to prevent this from happening again.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  1pc Spicy Dory1X  Dory, 2pc Chicken & 2pc Shrimp meal  Description: Missing and incorrect order. 1) Missing spicy dory fish order and 2) give the wrong dory fish (spicy instead of original) in the dory fish mealChat summary: CHATBOT: Hello, Foo 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing orderCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Could I have the item sent to me?CHATBOT: Unfortunately, we're unable to resend the item to you at this point in time. We're working on your feedback and will partner with the relevant departments to make this possible in the future. We are very sorry for this unpleasant experience.CHATBOT: We strongly encourage that you report the issue to us so we can try to prevent this from happening again.USER: Report issue via form",8/6/24
567339981,3454132-C6MVKGBUCTKTRN,3454132,4-C3VJMFWYLCC1UA,McDonald's - Limbang Shopping Centre,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.9,Hershey’s McFlurry®,1,390,390,3454132,PAX_ID,83.01,73.28,77.72,83.01,0.9366,17.94,15.76,16.58666667,17.94,0.941,7.64,6.89,7.196666667,7.64,0.9487, The hersheys mcflurry is missing from my order,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Hershey’s McFlurry®  Description: The hersheys mcflurry is missing from my order,1/6/24
574722523,299543894-C6NVBCMBCYU3TA,299543894,4-C3DGJYEANFMFRA,Jollibee - Nordcom II,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.35,Rice,1,135,135,299543894,PAX_ID,122.22,122.12,122.16,122.22,0.9658,27.15,11.97,21.97,11.97,0.961,5.83,5.63,5.753333333,5.8,0.932, Ordered extra rice but missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Rice  Description: Ordered extra rice but missing ,24/6/24
568338448,281709070-C6MYAPEKCRN3TE,281709070,4-CZM1E3M1RYJ1BA,Shake Shack - Orchard Road,Shake Shack,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.3,Vanilla Shake,1,830,830,281709070,PAX_ID,161,97,139.6566667,160.97,0.9744,29,29,29,29,0.997,13,8.36,11.45333333,8.36,0.9797, The milkshake wasn’t there,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Vanilla Shake  Description: The milkshake wasn’t there,4/6/24
568264298,77919899-C6MXVYJJCCDVN2,77919899,4-C25DLNMGRTDDG6,Jollibee - Century Square,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.85,,0,0,0,77919899,PAX_ID,123.22,118.52,120.3633333,118.52,0.9649,25.01,23.74,24.37,23.74,0.9689,10.82,10.49,10.69666667,10.82,0.9745, Ordered group meal E but missing a lot of items. ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Group Meal E1X  Yum with Cheese1X  Yum with Cheese1X  Mashed Potato (D)  Description: Ordered group meal E but missing a lot of items. ,4/6/24
567188818,5619200-C6MVE6TGE22ZAA,5619200,4-C6DVALMJT4E3NT,Mr Grumpy Nasi Ayam (Lucky Plaza Nasi Ayam) - Toa Payoh Vista,Mr Grumpy Nasi Ayam (Lucky Plaza Nasi Ayam),Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.5,Quail Egg,1,150,150,5619200,PAX_ID,161,112.9,144.9466667,160.94,0.9773,29,29,29,29,0.997,13,12.6,12.86,12.98,0.992, Wrong chicken part was delivered despite stating clearly. No quail egg was sent ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: wrong  Affected items: Chicken Rice (Chicken Part Subject to Availability)1X  Chicken Rice (Chicken Part Subject to Availability)1X  Chicken Thigh1X  Quail Egg  Description: Wrong chicken part was delivered despite stating clearly. No quail egg was sent ,1/6/24
574459833,30614267-C6NUGFVHMCDCHE,30614267,4-C36VT3LYV8BBET,Habourfront - Mix & Match Malls (Mart),,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,20.2,Difflam Anti-Bacterial Lozenges Honey Lemon 16s,1,2020,2020,30614267,PAX_ID,143.24,137.66,139.7933333,143.24,0.9745,27.34,27.01,27.2,27.34,0.9794,0.52,-2.28,-1.166666667,0.52,0.0129, The shop didn’t have 1 of the item I ordered,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Issue Type (Missing/Incorrect/Both): missing  Affected items: 1X  Difflam Anti-Bacterial Lozenges Honey Lemon 16s  Description: The shop didn’t have 1 of the item I ordered,23/6/24
574354471,692091-C6NUCBNCL3KXTX,692091,4-C4BZT7WUATKHRA,McDonald's - One Punggol,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.7,Double Sausage McMuffin® Meal,1,740,570,692091,PAX_ID,161,160.63,160.86,160.63,0.9938,29,29,29,29,0.997,8,7.18,7.67,7.18,0.9529, I have Missing order for double sausage McMuffin meal,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Double Sausage McMuffin® Meal  Description: I have Missing order for double sausage McMuffin meal,23/6/24
570351733,1254165-C6NAFCLJBBL2CA,1254165,SGDD04996,McDonald's - Jurong Green CC,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.65,Spicy Chicken McNuggets®(6pc) Meal,1,870,665,1254165,PAX_ID,125.48,119.5,123.11,124.35,0.9663,25.34,18.37,22.88,25.34,0.964,10.55,9.95,10.23,10.55,0.9715," no come nuggets, ","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Spicy Chicken McNuggets®(6pc) Meal  Description: no come nuggets, ",10/6/24
575291194,32038493-C6NWRTDFJJLTV6,32038493,4-CZDUG8BVL7VGV2,Lam's Signature -  Lorong 6 Toa Payoh,Lam's Signature,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,11,鸡腿白饭+半粒溏心蛋 Whole Leg White Rice + Half Jap Egg,1,1100,1100,32038493,PAX_ID,161,160.95,160.98,160.95,0.9957,29,29,29,29,0.997,13,12.98,12.99333333,13,0.9964, My chicken rice came without chicken ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  鸡腿白饭+半粒溏心蛋 Whole Leg White Rice + Half Jap Egg  Description: My chicken rice came without chicken ,26/6/24
572683473,337748999-C6NGFFCGGNLFJ2,337748999,SGDD06036,Citrus By The Pool - Woodlands,Citrus By The Pool,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2,3.6 Tom Yum Chicken/Seafood Pasta,0,1521,0,337748999,PAX_ID,47.28,30.19,36.50666667,32.05,0.867,10.99,7.28,8.546666667,7.28,0.881,3.31,1.13,1.906666667,1.28,0.7977,its the normal portion not upsized,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 3.6 Tom Yum Chicken/Seafood Pasta1X  3.6 Tom Yum Chicken/Seafood Pasta1X  Chicken1X  Upsize (300gram)  Please describe the issue with the item: its the normal portion not upsized",17/6/24
572824105,190536936-C6NGTLK1GJVTC6,190536936,4-C3BFMF2TTBJGEN,Guzman Y Gomez - I12 Katong,Guzman Y Gomez,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,190536936,PAX_ID,160.8,159.79,160.1333333,159.81,0.9905,28.93,26.24,28.02,28.93,0.9834,12.12,10.44,11.51666667,11.99,0.9802, Coca cola is missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Small Fries Meal1X  Coca-Cola Coke Zero Sugar  Description: Coca cola is missing,18/6/24
570312160,370258372-C6NAEUBATULJDE,370258372,SGDD04929,McDonald's - Toa Payoh Central,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.9,Hershey’s McFlurry®,1,390,390,370258372,PAX_ID,136.86,125.04,130.83,130.59,0.9701,28.96,27.63,28.51,28.96,0.9869,7.86,7.16,7.52,7.16,0.9516, didnt receive my mcflurry,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Hershey’s McFlurry®  Description: didnt receive my mcflurry,10/6/24
572024530,2731832-C6NENRCUSFLZVN,2731832,4-CZDXNK3XRYWHSE,Wang Da Shen Chicken Wing & Satay - Chomp Chomp Food Centre [Stall 03],Wang Da Shen Chicken Wing & Satay,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,0.9,,0,0,0,2731832,PAX_ID,161,160.99,160.9966667,160.99,0.9965,29,29,29,29,0.997,13,13,13,13,0.9972, Second time I ordered that is missing a ketupat,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Pork Satay (10pcs)1X  Ketupat  Description: Second time I ordered that is missing a ketupat,15/6/24
576105768,3542408-C6NYRP2ZAAKYG2,3542408,SGDD08354,McDonald's - Rivervale Plaza,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.15,Double Cheeseburger Upsized Meal,1,915,615,3542408,PAX_ID,161,125.82,138.7566667,125.82,0.974,29,28.75,28.91666667,28.75,0.9925,13,13,13,13,0.9972, Double cheeseburger is missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Double Cheeseburger Upsized Meal  Description: Double cheeseburger is missing,28/6/24
576049149,6498900-C6NYRBUDPFVFGN,6498900,4-CZDUT8BVNPVVAN,Amigo's - Tampines Ave 8,Amigo's,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.9,Chicken Wings With Rice香酥炸鸡翅膀饭,1,690,690,6498900,PAX_ID,56.88,51.65,54.18666667,51.65,0.9077,14.42,13.36,13.85,13.36,0.9268,6.14,4.42,5.44,4.42,0.9272, I didn’t receive chicken wing with rice,Is your order for delivery to a Recipient in another country?: No  Description: I didn’t receive chicken wing with rice,28/6/24
569973767,69397277-C6M3G2DCTBBWEN,69397277,4-CY31EGLBNNUYNA,Jollibee - Square 2,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,69397277,PAX_ID,55.02,51.79,53.45,53.54,0.9063,10.71,10.01,10.45666667,10.71,0.9017,3.25,2.66,2.866666667,2.69,0.858, Opened the bag and found out there were missing fries and there were 3 gravys when I order 1 only,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3 pcs Chickenjoy With 2 side Meal (D) 2 Original 1 Spicy1X  Jolly Fries Regular  Description: Opened the bag and found out there were missing fries and there were 3 gravys when I order 1 only,9/6/24
570296108,6930778-C6NAEBXHJ6BCHE,6930778,4-C2VKLADFUAAXNA,Stuff'd - The Seletar Mall,Stuff'd,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,6930778,PAX_ID,160.95,160.93,160.9366667,160.93,0.9947,29,28.98,28.99333333,29,0.9962,12.97,10.26,12,10.26,0.9835, mash potato dis not come,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Ultimate Burrito Set Meal1X  Meal It - Mashed Potatoes  Description: mash potato dis not come,10/6/24
574186656,1736904-C6NTJ8AWWEJZG2,1736904,SGDD08352,McDonald's - Hougang,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.1,McChicken® Meal,0,715,0,1736904,PAX_ID,131.51,128.57,130.4766667,128.57,0.9699,26.79,26.38,26.57666667,26.38,0.9768,-7.04,-8.15,-7.423333333,-7.04,0.0019," missing large fries, shaker fries and curry sauce tubs… hot tea was spilled too…Chat summary: CHATBOT: Hello, Christina 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: missing itemCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Could I have the item sent to me?CHATBOT: Unfortunately, we're unable to resend the item to you at this point in time. We're working on your feedback and will partner with the relevant departments to make this possible in the future. We are very sorry for this unpleasant experience.CHATBOT: We strongly encourage that you report the issue to us so we can try to prevent this from happening again.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: McChicken® Meal1X  Tea BlackDouble Cheeseburger Upsized Meal1X  Roasted Sesame & Seaweed McShaker FriesSpicy Chicken McNuggets® (9pc) Upsized Meal1X  Curry Sauce Tub1X  Curry Sauce Tub  Description: missing large fries, shaker fries and curry sauce tubs… hot tea was spilled too…Chat summary: CHATBOT: Hello, Christina 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: missing itemCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Could I have the item sent to me?CHATBOT: Unfortunately, we're unable to resend the item to you at this point in time. We're working on your feedback and will partner with the relevant departments to make this possible in the future. We are very sorry for this unpleasant experience.CHATBOT: We strongly encourage that you report the issue to us so we can try to prevent this from happening again.USER: Report issue via form",22/6/24
